"id","tweet_id","pub_date","original_text","category","subcategory","countries","entities_people","entities_orgs","entities_weapons","entities_locations","lat","lng","sentiment","severity","is_breaking","summary","context","implications","confirmation_status","source_count","sources_json","images","source","source_url","perspective","enriched_at","tier"
"92f56cde66505a91","","2026-07-22T00:00:15Z","Iran war live: Tehran attacks Bahrain, Kuwait, Jordan after US bombings — Trump threatens to bomb a suspected Iranian nuclear site called Pickaxe Mountain &#039;very heavily&#039;.","nuclear","nuclear","IR;KW;BH","","","","","","","escalatory","2","FALSE","Iran war live: Tehran attacks Bahrain, Kuwait, Jordan after US bombings","","","unconfirmed","1","[]","","Al Jazeera","https://www.aljazeera.com/news/liveblog/2026/7/22/iran-war-live-us-launches-new-attacks-hegseth-says-war-has-cost-37-5bn?traffic_source=rss","gulf","2026-07-22T22:18:03.000Z","base"
"6db3b35d3d1a0479","","2026-07-22T00:12:37Z","‘Godzilla’ actress Kaylee Hottle, 18, dies after car crash in Maryland — Kaylee Hottle, the deaf actress known for playing Jia in the “Godzilla” film franchise, has died after a vehicle accident in Maryland, according to officials. She was 18 years old. The crash happened at about 2:52 a.m. Tuesday on Windsor Road in Ijamsville, about 40 miles northwest of Washington, D.C., according to the Frederick County [&#8230;]
The post ‘Godzilla’ actress Kaylee Hottle, 18, di...","political","","US","","","","","","","neutral","2","FALSE","‘Godzilla’ actress Kaylee Hottle, 18, dies after car crash in Maryland","","","unconfirmed","1","[]","","BNO News","https://bnonews.com/index.php/2026/07/godzilla-actress-kaylee-hottle-18-dies-after-car-crash-in-maryland/","wire-fast","2026-07-22T22:18:03.000Z","base"
"a2b85c3f72483916","","2026-07-22T00:56:19Z","All 4 U.S. soldiers killed in Jordan and Iraq identified — The Pentagon has identified the four soldiers who were killed or are presumed dead in two incidents in Jordan and Iraq during the war with Iran. Three were casualties of an enemy attack in Jordan, while the fourth died while handling explosives from a downed Iranian drone in Iraq. The Department of War identified 1st [&#8230;]
The post All 4 U.S. soldiers killed in Jordan and Iraq identified ap...","military","drone_strike","US;IR;IQ","","","","","","","escalatory","4","FALSE","All 4 U.S. soldiers killed in Jordan and Iraq identified","","","unconfirmed","1","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Shahed_136_rendering.png/1280px-Shahed_136_rendering.png","BNO News","https://bnonews.com/index.php/2026/07/all-4-u-s-soldiers-killed-in-jordan-and-iraq-identified/","wire-fast","2026-07-22T22:18:03.000Z","base"
"001b952c33da1107","","2026-07-22T01:17:06Z","Leopard caught on camera storming into a store in Rajasthan, India — A leopard storms into a store in Rajasthan, India, attacking an employee and causing panic.","political","","IN","","","","","","","neutral","2","FALSE","Leopard caught on camera storming into a store in Rajasthan, India","","","unconfirmed","1","[]","","Al Jazeera","https://www.aljazeera.com/video/newsfeed/2026/7/22/leopard-caught-on-camera-storming-into-a-store-in-rajasthan-india?traffic_source=rss","gulf","2026-07-22T22:18:03.000Z","base"
"d5cbe443b903d92f","","2026-07-22T01:21:29Z","Former Biden official can’t see ‘pilot zones’ scheme working in Lebanon — Gavito: Israel will likely keep pushing limits in Lebanon, making a full withdrawal unlikely amid security concerns.","political","","IL;LB","","","","","","","de-escalatory","2","FALSE","Former Biden official can’t see ‘pilot zones’ scheme working in Lebanon","","","unconfirmed","1","[]","","Al Jazeera","https://www.aljazeera.com/video/newsfeed/2026/7/22/aje-onl-nf_gavito-cant-see-pilot-zones-working-in-lebanon-210726?traffic_source=rss","gulf","2026-07-22T22:18:03.000Z","base"
"a9117c4d35e04071","","2026-07-22T01:35:27Z","3 killed by hantavirus in Venezuela — Three people diagnosed with hantavirus have died in Venezuela, according to the country’s health ministry. Venezuela&#8217;s Ministry of Health announced the deaths on Tuesday in the state of Anzoátegui. It did not say when the patients became ill or provide details about their ages. It said there is no evidence of person-to-person transmission in Venezuela. [&#8230;]
The post 3 killed by hanta...","political","","VE","","","","","","","neutral","2","FALSE","3 killed by hantavirus in Venezuela","","","unconfirmed","1","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Panoramic_View_of_Caracas_from_Militar_Hospital.jpg/1280px-Panoramic_View_of_Caracas_from_Militar_Hospital.jpg","BNO News","https://bnonews.com/index.php/2026/07/3-killed-by-hantavirus-in-venezuela/","wire-fast","2026-07-22T22:18:03.000Z","base"
"cc6aa8d9352879fc","","2026-07-22T01:45:35Z","Desperate families search rubble weeks after Venezuela earthquakes — Families in Venezuela search through the rubble of their homes, weeks after the 7.2 and 7.5 magnitude earthquakes hit.","political","","VE","","","","","","","neutral","2","FALSE","Desperate families search rubble weeks after Venezuela earthquakes","","","unconfirmed","1","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Panoramic_View_of_Caracas_from_Militar_Hospital.jpg/1280px-Panoramic_View_of_Caracas_from_Militar_Hospital.jpg","Al Jazeera","https://www.aljazeera.com/video/newsfeed/2026/7/22/desperate-families-search-rubble-weeks-after-venezuela-earthquakes?traffic_source=rss","gulf","2026-07-22T22:18:03.000Z","base"
"a29fa0e6a2beb73d","","2026-07-22T02:01:28Z","US says more than 1,400 infected by parasitic Cyclospora illness outbreak — US officials claim evidence points to lettuce grown in Mexico, which Mexico&#039;s Health Ministry disputes.","political","","MX","","","","","","","neutral","2","FALSE","US says more than 1,400 infected by parasitic Cyclospora illness outbreak","","","unconfirmed","1","[]","","Al Jazeera","https://www.aljazeera.com/news/2026/7/22/us-says-more-than-1400-infected-by-parasitic-cyclospora-illness-outbreak?traffic_source=rss","gulf","2026-07-22T22:18:03.000Z","base"
"9d8152be4371960c","","2026-07-22T02:15:05Z","Iran war has cost US $37.5bn so far, Hegseth says, as Pentagon seeks billions more — The hearing was disrupted by protests and a shouting match as Hegseth testified at a pivotal time in the war.","political","protest","IR","","","","","","","neutral","2","FALSE","Iran war has cost US $37.5bn so far, Hegseth says, as Pentagon seeks billions more","","","unconfirmed","1","[]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/dd9c/live/8cde08d0-8552-11f1-b976-0b9c15b0ccfc.jpg","BBC World","https://www.bbc.co.uk/news/articles/c70gek2kqyno?at_medium=RSS&at_campaign=rss","western-uk","2026-07-22T22:18:03.000Z","base"
"7a1cdcbdf64359b8","","2026-07-22T02:21:09Z","France votes to ban social media for children under 15 — French lawmakers have approved a ban on social media for children under the age of 15, making France the first country in the European Union to adopt such a measure. Children will be barred from platforms deemed harmful and will need parental permission to access other social networks. The measure was approved on Tuesday and [&#8230;]
The post France votes to ban social media for children under...","political","election","FR;EU","","","","","","","neutral","2","FALSE","France votes to ban social media for children under 15","","","unconfirmed","1","[]","","BNO News","https://bnonews.com/index.php/2026/07/france-votes-to-ban-social-media-for-children-under-15/","wire-fast","2026-07-22T22:18:03.000Z","base"
"e1932091257d77b4","","2026-07-22T02:21:57Z","US targets China in move to ban military-grade drone imports — Proposed rules would have US regulator block the entry of swarm-capable drones, mainly from China.","political","drone_strike","CN","","","","","","","neutral","2","FALSE","US targets China in move to ban military-grade drone imports","","","unconfirmed","1","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Shahed_136_rendering.png/1280px-Shahed_136_rendering.png","Al Jazeera","https://www.aljazeera.com/news/2026/7/22/us-targets-china-in-move-to-ban-military-grade-drone-imports?traffic_source=rss","gulf","2026-07-22T22:18:03.000Z","base"
"7c101d0d48da8bd8","","2026-07-22T02:33:11Z","Gruesome images in D4vd hearing are 'worst nightmare' for teen girl's family — The court hears the singer ordered a body bag, chainsaws and an inflatable pool to dispose of the teen's body.","legal","charge","","","","","","","","neutral","3","FALSE","Gruesome images in D4vd hearing are 'worst nightmare' for teen girl's family","","","unconfirmed","1","[]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/5640/live/ecb86200-8584-11f1-bee8-53ce494e1abc.jpg","BBC World","https://www.bbc.co.uk/news/articles/c4g4lyze30vo?at_medium=RSS&at_campaign=rss","western-uk","2026-07-22T22:18:03.000Z","base"
"c129ed8171ba0c5b","","2026-07-22T02:36:55Z","‘Unprecedented’: OpenAI says AI models autonomously hacked another company — OpenAI says an autonomous agent bypassed controls and hacked Hugging Face servers during a cybersecurity test.","cyber","cyberattack","","","","","","","","escalatory","2","FALSE","‘Unprecedented’: OpenAI says AI models autonomously hacked another company","","","unconfirmed","1","[]","","Al Jazeera","https://www.aljazeera.com/news/2026/7/22/unprecedented-openai-says-ai-models-autonomously-hacked-another-company?traffic_source=rss","gulf","2026-07-22T22:18:03.000Z","base"
"eaad726ab97c886c","","2026-07-22T02:38:34Z","Indiana woman sentenced for threatening to kill Rep. Nancy Mace — An Indiana woman has been sentenced to 27 months in federal prison for repeatedly threatening to kill U.S. Rep. Nancy Mace, according to prosecutors. Shayla Addison, 28, of Indianapolis, was sentenced to 27 months in prison, followed by three years of supervised release, after pleading guilty to two counts of influencing a federal official by [&#8230;]
The post Indiana woman sentenced for threa...","political","","US;IN","","","","","","","neutral","2","FALSE","Indiana woman sentenced for threatening to kill Rep. Nancy Mace","","","unconfirmed","1","[]","","BNO News","https://bnonews.com/index.php/2026/07/indiana-woman-sentenced-for-threatening-to-kill-rep-nancy-mace/","wire-fast","2026-07-22T22:18:03.000Z","base"
"d0e1108922912528","","2026-07-22T02:39:13Z","How armed group alliances are reshaping Mali’s conflict and the wider Sahel — A deadly attack near Anefis exposes the growing challenges facing Mali&#039;s military leaders.","military","strike","","","","","","","","escalatory","4","FALSE","How armed group alliances are reshaping Mali’s conflict and the wider Sahel","","","unconfirmed","1","[]","","Al Jazeera","https://www.aljazeera.com/news/2026/7/22/how-armed-group-alliances-are-reshaping-malis-conflict-and-the-wider-sahel?traffic_source=rss","gulf","2026-07-22T22:18:03.000Z","base"
"5edbe9217b35ee7a","","2026-07-22T02:59:54Z","Michigan man charged with threatening to kill ICE agents — A Michigan man has been charged with threatening to kill Immigration and Customs Enforcement (ICE) agents and other law enforcement officers in a series of social media posts, according to federal prosecutors. Michael Gary Petersen, 41, of Melvindale, a suburb of Detroit, was arrested on Thursday, according to the U.S. Attorney&#8217;s Office for the Eastern [&#8230;]
The post Michigan man char...","legal","charge","US","","","","","","","neutral","3","FALSE","Michigan man charged with threatening to kill ICE agents","","","unconfirmed","1","[]","","BNO News","https://bnonews.com/index.php/2026/07/michigan-man-charged-with-threatening-to-kill-ice-agents/","wire-fast","2026-07-22T22:18:03.000Z","base"
"7c6b21595d9ff0ba","","2026-07-22T03:05:08Z","US renews strikes on Iran as Trump threatens to attack underground nuclear site — The US president's threat to target a key Iranian nuclear site came ahead of the 11th consecutive night of attacks.","nuclear","nuclear","IR","","","","","","","escalatory","4","FALSE","US renews strikes on Iran as Trump threatens to attack underground nuclear site","","","unconfirmed","1","[]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/9a13/live/5d582620-8572-11f1-bee8-53ce494e1abc.jpg","BBC World","https://www.bbc.co.uk/news/articles/cdrv0p37k8jo?at_medium=RSS&at_campaign=rss","western-uk","2026-07-22T22:18:03.000Z","base"
"bd6e13c632f58ca7","","2026-07-22T03:28:41Z","Suspect charged over fire outside 26 Federal Plaza in NYC — The U.S. Army veteran who fired a BB rifle at 26 Federal Plaza in New York City and ignited flammable liquid and fireworks outside a busy entrance, has been charged with a federal crime, according to prosecutors. Andrew Arrabaca, 43, of Poughkeepsie, appeared in federal court on Tuesday. He is charged with destroying federal property [&#8230;]
The post Suspect charged over fire outside 26 Feder...","legal","charge","US","","","","","","","neutral","3","FALSE","Suspect charged over fire outside 26 Federal Plaza in NYC","","","unconfirmed","1","[]","","BNO News","https://bnonews.com/index.php/2026/07/suspect-charged-over-fire-outside-26-federal-plaza-in-nyc/","wire-fast","2026-07-22T22:18:03.000Z","base"
"0373966cf1877380","","2026-07-22T03:32:56Z","Michelin-starred restaurateur faces jail for using ants as dessert garnish — Officials say the restaurant in South Korea used some 49,000 ants in various dishes over four years.","political","","KR","","","","","","","neutral","2","FALSE","Michelin-starred restaurateur faces jail for using ants as dessert garnish","","","unconfirmed","1","[]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/4b2a/live/c37aad90-8579-11f1-8811-6b329a8b70ce.jpg","BBC World","https://www.bbc.co.uk/news/articles/c62qw1qk95eo?at_medium=RSS&at_campaign=rss","western-uk","2026-07-22T22:18:03.000Z","base"
