incident_id,operation_name,operation_color,incident_title,date,date_sort_value,strike_type,confirmed,origin_lat,origin_lng,origin_label,origin_sublabel,target_lat,target_lng,target_label,target_sublabel,summary,assessment,platform_or_unit,munitions_weapons,munitions_quantity,range_km,target_type,target_depth_hardening,military_kia_friendly,military_kia_enemy,civilian_kia,military_wia_friendly,personnel_deployed,aircraft_deployed,naval_vessels,result_outcome,nuclear_setback_assessment,economic_impact,intercepted_munitions,key_intelligence_notes,osint_sources,press_sources,think_tank_sources,tags,badge_colors,is_retaliation,is_covert,is_first_use,disputed,source_type
tw-20250717062002-isfahan-opepic,Op. Epic Fury,#e65100,NBC reports that a new US assessment finds American strikes on Iran 'mostly…,"Jul 17, 2025",9.05,nuclear,TRUE,-7.32,72.42,Diego Garcia BIOT,US/UK forward base,32.66,51.68,Isfahan,,"NBC reports that a new US assessment finds American strikes on Iran 'mostly destroyed' Fordow nuclear facility, while Natanz and Isfahan sites sustained less damage.",,Strike Aircraft / Cruise Missile,,,,Nuclear facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;ISFAHAN;NUCLEAR;OP-EPIC-FURY;US,op;gold,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250717134004-israel-unk,Independent Actions,#546e7a,US State Department spokesperson says the US did not support recent Israeli…,"Jul 17, 2025",9.11,strike,TRUE,,,,,31.5,34.9,Israel,,US State Department spokesperson says the US did not support recent Israeli strikes in Syria,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;STRIKE;US,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250717140002-netanya-opswor,Op. Swords of Iron,#7b1fa2,Trump was 'upset' when he heard about Israeli attack on Gaza and 'wanted to get…,"Jul 17, 2025",9.11,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,32.33,34.86,Netanya,,"Trump was 'upset' when he heard about Israeli attack on Gaza and 'wanted to get Netanyahu on the phone right away', according to Axios report.",,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IL;NETANYA;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250718130003-israel-houthi,Houthi / Proxies,#ad1457,Israel intercepts ballistic missile launched by Yemen's Iran-backed Houthis,"Jul 18, 2025",9.3,missile,TRUE,15.37,44.19,Yemen (Houthi),Sana'a / Hodeidah,31.5,34.9,Israel,,Israel intercepts ballistic missile launched by Yemen's Iran-backed Houthis,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,HOUTHI-/-PROXIES;IL;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250718152003-israel-unk,Independent Actions,#546e7a,US envoy calls on Druze,"Jul 18, 2025",9.32,strike,TRUE,,,,,31.5,34.9,Israel,,"US envoy calls on Druze, Bedouins and Sunnis to 'put down their weapons and together with other minorities build a new and united Syrian identity' amid Israel-Syria ceasefire",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;STRIKE;US,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250721135002-netanya-unk,Independent Actions,#546e7a,White House Press Secretary says Trump was unhappy with Israeli strikes on Syria,"Jul 21, 2025",9.9,strike,TRUE,,,,,32.33,34.86,Netanya,,"White House Press Secretary says Trump was unhappy with Israeli strikes on Syria, and that one US official said Netanyahu was acting 'like a madman' amid concerns over Israel's 'policies across the re",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;NETANYA;STRIKE;US,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250721173002-iran-unk,Independent Actions,#546e7a,Trump says will strike Iran again 'if necessary,"Jul 21, 2025",9.93,strike,TRUE,,,,,32.0,53.0,Iran,,Trump says will strike Iran again 'if necessary',,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IR;IRAN;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250723035004-syria-unk,Independent Actions,#546e7a,Turkey's defense ministry says that Syria has made a formal request for help…,"Jul 23, 2025",10.21,strike,TRUE,,,,,34.8,38.99,Syria,,Turkey's defense ministry says that Syria has made a formal request for help enhancing its military capabilities and combatting terrorist organizations,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,STRIKE;SY;SYRIA,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250723232004-thailand-unk,Independent Actions,#546e7a,Reports of heavy shelling across Thailand-Cambodia border,"Jul 23, 2025",10.36,artillery,FALSE,,,,,15.87,100.99,Thailand,,Reports of heavy shelling across Thailand-Cambodia border,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,ARTILLERY;TH;THAILAND,brown,FALSE,FALSE,FALSE,TRUE,enriched
tw-20250725035002-thailand-unk,Independent Actions,#546e7a,Thailand's F-16s have bombed several targets in Cambodia,"Jul 25, 2025",10.6,fighter,TRUE,,,,,15.87,100.99,Thailand,,Thailand's F-16s have bombed several targets in Cambodia,,F-16 Fighting Falcon,,,,Military target,,0,0,0,0,,,,,,,,,,,,FIGHTER;TH;THAILAND,blue,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250726133002-israel-opswor,Op. Swords of Iron,#7b1fa2,Israel's military says airdrops will start tonight in Gaza,"Jul 26, 2025",10.87,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israel's military says airdrops will start tonight in Gaza,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250803041003-poland-unk,Independent Actions,#546e7a,MILITARY: Poland set to order 180 K2 Black Panther tanks from South Korea,"Aug 3, 2025",12.36,strike,TRUE,,,,,51.92,19.14,Poland,,"MILITARY: Poland set to order 180 K2 Black Panther tanks from South Korea, as part of a wider $6.5 billion deal.",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,PL;POLAND;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250804130002-israel-opswor,Op. Swords of Iron,#7b1fa2,Israeli media reports the military's Chief of Staff may resign if a full…,"Aug 4, 2025",12.63,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israeli media reports the military's Chief of Staff may resign if a full occupation plan of Gaza is implemented,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250804151003-israel-houthi,Houthi / Proxies,#ad1457,Yemen's Houthis launch ballistic missile towards Israel,"Aug 4, 2025",12.65,missile,TRUE,15.37,44.19,Yemen (Houthi),Sana'a / Hodeidah,31.5,34.9,Israel,,Yemen's Houthis launch ballistic missile towards Israel,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,HOUTHI-/-PROXIES;IL;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250806135006-netanya-opswor,Op. Swords of Iron,#7b1fa2,Axios reports that Trump does not oppose Netanyahu's plan for new military…,"Aug 6, 2025",13.03,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,32.33,34.86,Netanya,,Axios reports that Trump does not oppose Netanyahu's plan for new military operation to occupy the entire Gaza Strip,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IL;NETANYA;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250808050001-israel-opswor,Op. Swords of Iron,#7b1fa2,President of the European Commission Ursula von der Leyen says Israel must…,"Aug 8, 2025",13.35,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,"President of the European Commission Ursula von der Leyen says Israel must reconsider its decision to extend its military operation in Gaza, also reiterates that the hostages must be released.",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250809024002-pakistan-unk,Independent Actions,#546e7a,India's air force chief claims that his forces shot down five Pakistani jets and…,"Aug 9, 2025",13.52,fighter,TRUE,,,,,30.0,69.0,Pakistan,,India's air force chief claims that his forces shot down five Pakistani jets and one military aircraft during May clashes,,Multi-role Fighter Aircraft,,,,Military target,,0,0,0,0,,,,,,,,,,,,FIGHTER;PAKISTAN;PK,blue,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250809225001-ukraine-russia,Russia-Ukraine War,#b71c1c,Russia says it shot down 121 Ukrainian drones overnight,"Aug 9, 2025",13.69,drone,TRUE,50.45,30.52,Ukraine (UAF),Ukrainian Armed Forces,48.38,31.17,Ukraine,,Russia says it shot down 121 Ukrainian drones overnight,,UAV / Drone,,,,Drone / UAV,,0,0,0,0,,,,,,,,,,,,DRONE;RUSSIA;RUSSIA-UKRAINE-WAR;UA;UKRAINE,op;orange,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250810144003-gaza-city-opswor,Op. Swords of Iron,#7b1fa2,Reports that an entire team from Al-Jazeera has been killed in Israeli strike on…,"Aug 10, 2025",13.82,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.47,Gaza City,,Reports that an entire team from Al-Jazeera has been killed in Israeli strike on Gaza City,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,GAZA-CITY;OP-SWORDS-OF-IRON;PS;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250810145002-israel-opswor,Op. Swords of Iron,#7b1fa2,Seven people killed in Israeli strike on Al-Jazeera journalist tent in Gaza.,"Aug 10, 2025",13.82,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Seven people killed in Israeli strike on Al-Jazeera journalist tent in Gaza.,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250810150003-israel-opswor,Op. Swords of Iron,#7b1fa2,Five Al-Jazeera staff confirmed dead in Israeli strike on Al-Jazeera journalist…,"Aug 10, 2025",13.82,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Five Al-Jazeera staff confirmed dead in Israeli strike on Al-Jazeera journalist tent in Gaza.,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250811152002-israel-opswor,Op. Swords of Iron,#7b1fa2,Reports of large-scale Israeli strikes on Gaza,"Aug 11, 2025",14.02,strike,FALSE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Reports of large-scale Israeli strikes on Gaza,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,TRUE,enriched
tw-20250816201001-israel-houthi,Houthi / Proxies,#ad1457,Reports of Israeli strikes on Houthi targets in Yemen,"Aug 16, 2025",15.03,strike,FALSE,15.37,44.19,Yemen (Houthi),Sana'a / Hodeidah,31.5,34.9,Israel,,Reports of Israeli strikes on Houthi targets in Yemen,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,HOUTHI;HOUTHI-/-PROXIES;IL;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,TRUE,enriched
tw-20250821022001-ukraine-russia,Russia-Ukraine War,#b71c1c,Russia launches massive aerial attack on Ukraine including 574 drones and 40 missiles,"Aug 21, 2025",15.87,missile,TRUE,50.45,30.52,Ukraine (UAF),Ukrainian Armed Forces,48.38,31.17,Ukraine,,Russia launches massive aerial attack on Ukraine including 574 drones and 40 missiles,,UAV / Drone,,,,Drone / UAV,,0,0,0,0,,,,,,,,,,,,MISSILE;RUSSIA;RUSSIA-UKRAINE-WAR;UA;UKRAINE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250821034003-ukraine-russia,Russia-Ukraine War,#b71c1c,Ukrainian national arrested in Italy over suspected involvement in attack on Nord…,"Aug 21, 2025",15.88,special_ops,TRUE,50.45,30.52,Ukraine (UAF),Ukrainian Armed Forces,48.38,31.17,Ukraine,,Ukrainian national arrested in Italy over suspected involvement in attack on Nord Stream pipelines,,,,,,Energy infrastructure,,0,0,0,0,,,,,,,,,,,,RUSSIA-UKRAINE-WAR;SPECIAL_OPS;UA;UKRAINE,op;green,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250825022003-netanya-unk,Independent Actions,#546e7a,Israeli PM Netanyahu says his country's military will withdraw from all five…,"Aug 25, 2025",16.65,strike,TRUE,,,,,32.33,34.86,Netanya,,Israeli PM Netanyahu says his country's military will withdraw from all five positions in southern Lebanon if Hezbollah is disarmed,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,HEZBOLLAH;IL;NETANYA;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250825023003-israel-opswor,Op. Swords of Iron,#7b1fa2,Four journalists killed in Israeli strike on Nasser Hospital in Gaza,"Aug 25, 2025",16.65,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,"Four journalists killed in Israeli strike on Nasser Hospital in Gaza, according to Associated Press report.",,,,,,Civilian infrastructure,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250825141003-israel-opswor,Op. Swords of Iron,#7b1fa2,🇨🇦 Canada says it is 'horrified by the Israeli military strike at the Nasser…,"Aug 25, 2025",16.75,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,🇨🇦 Canada says it is 'horrified by the Israeli military strike at the Nasser Hospital in Gaza' and says that such attacks are 'unacceptable',,,,,,Civilian infrastructure,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250825203003-iran-unk,Independent Actions,#546e7a,Australia announces it will expel Iranian ambassador after Iranian link to attack…,"Aug 25, 2025",16.8,strike,TRUE,,,,,32.0,53.0,Iran,,Australia announces it will expel Iranian ambassador after Iranian link to attack on synagogue,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IR;IRAN;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250827035002-gaza-city-opswor,Op. Swords of Iron,#7b1fa2,Israeli military spokesperson says evacuation of Gaza City is 'inevitable',"Aug 27, 2025",17.05,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.47,Gaza City,,"Israeli military spokesperson says evacuation of Gaza City is 'inevitable', advises people to move south.",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,GAZA-CITY;OP-SWORDS-OF-IRON;PS;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250827142002-damascus-unk,Independent Actions,#546e7a,Israeli forces conducted an operation in Damascus countryside,"Aug 27, 2025",17.14,strike,TRUE,,,,,33.51,36.29,Damascus,,"Israeli forces conducted an operation in Damascus countryside, involving helicopters and troops, with no clashes reported.",,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,DAMASCUS;STRIKE;SY,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250827180003-kyiv-russia,Russia-Ukraine War,#b71c1c,Loud blasts heard in Kyiv,"Aug 27, 2025",17.17,strike,TRUE,55.75,37.62,Russia (MoD),Russian Armed Forces,50.45,30.52,Kyiv,,Loud blasts heard in Kyiv,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,KYIV;RUSSIA-UKRAINE-WAR;STRIKE;UA,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250828004003-russia-russia,Russia-Ukraine War,#b71c1c,10 people killed in Russian attack on Kyiv,"Aug 28, 2025",17.22,strike,TRUE,55.75,37.62,Russia (MoD),Russian Armed Forces,61.52,105.32,Russia,,10 people killed in Russian attack on Kyiv,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,RU;RUSSIA;RUSSIA-UKRAINE-WAR;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250829034003-gaza-city-opswor,Op. Swords of Iron,#7b1fa2,Israeli military says it has started preliminary operations and initial stages of…,"Aug 29, 2025",17.44,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.47,Gaza City,,Israeli military says it has started preliminary operations and initial stages of attack on Gaza City,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,GAZA-CITY;OP-SWORDS-OF-IRON;PS;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250829053005-venezuela-unk,Independent Actions,#546e7a,"UNITED STATES: President Trump ordered seven warships carrying 4,500 personnel to…","Aug 29, 2025",17.46,naval,TRUE,,,,,8.0,-66.0,Venezuela,,"UNITED STATES: President Trump ordered seven warships carrying 4,500 personnel to the waters off Venezuela, according to Axios report.",,Naval Vessel,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,NAVAL;VE;VENEZUELA,teal,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250829153003-israel-opswor,Op. Swords of Iron,#7b1fa2,Reports of a security situation in Gaza in which Israel has 'lost' a number of troops,"Aug 29, 2025",17.54,strike,FALSE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Reports of a security situation in Gaza in which Israel has 'lost' a number of troops,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,TRUE,enriched
tw-20250829220002-venezuela-unk,Independent Actions,#546e7a,US missile cruiser crosses the Panama Canal to the Caribbean,"Aug 29, 2025",17.59,naval,TRUE,,,,,8.0,-66.0,Venezuela,,"US missile cruiser crosses the Panama Canal to the Caribbean, amid deployment of several Navy vessels towards Venezuela.",,Naval Vessel,,,,Naval vessel,,0,0,0,0,,,,,,,,,,,,NAVAL;US;VE;VENEZUELA,teal,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250830224001-lebanon-opnort,Op. Northern Arrows,#7b1fa2,Israeli strikes on Hezbollah targets in southern Lebanon,"Aug 30, 2025",17.79,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,33.9,35.5,Lebanon,,Israeli strikes on Hezbollah targets in southern Lebanon,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,HEZBOLLAH;LB;LEBANON;OP-NORTHERN-ARROWS;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250831140003-west-bank-opswor,Op. Swords of Iron,#7b1fa2,Israel is 'seriously debating the annexation of parts of the occupied West Bank'…,"Aug 31, 2025",17.92,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,32.0,35.25,West Bank,,"Israel is 'seriously debating the annexation of parts of the occupied West Bank' as a form of 'retaliation for the imminent recognition of Palestine by several western countries', according to Axios r",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,ISRAEL;OP-SWORDS-OF-IRON;PS;STRIKE;WEST-BANK,op;red;amber,TRUE,FALSE,FALSE,FALSE,enriched
tw-20250902144002-venezuela-opsout,Op. Southern Spear,#00695c,Trump has released a video showing US military conducting a strike on drug vessel…,"Sep 2, 2025",18.25,naval,TRUE,,,,,8.0,-66.0,Venezuela,,Trump has released a video showing US military conducting a strike on drug vessel leaving Venezuela and which left 11 narco-terrorists killed.,,Naval Vessel,,,,Naval vessel,,0,0,0,0,,,,,,,,,,,,NAVAL;OP-SOUTHERN-SPEAR;US;VE;VENEZUELA,op;teal,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250905013002-caribbean-se-unk,Independent Actions,#546e7a,The United States will deploy 10 F-35 fighter jets to Puerto Rico for operations…,"Sep 5, 2025",18.63,fighter,TRUE,,,,,15.0,-75.0,Caribbean Sea,,The United States will deploy 10 F-35 fighter jets to Puerto Rico for operations against drug cartels in the Caribbean,,F-35I Adir,,,,Air defense / TEL,,0,0,0,0,,,,,,,,,,,,CARIBBEAN-SEA;F-35;FIGHTER;VE,blue,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250905015003-ukraine-russia,Russia-Ukraine War,#b71c1c,Putin says that any Western troops deployed to Ukraine would be 'legitimate' target,"Sep 5, 2025",18.63,strike,TRUE,50.45,30.52,Ukraine (UAF),Ukrainian Armed Forces,48.38,31.17,Ukraine,,Putin says that any Western troops deployed to Ukraine would be 'legitimate' target,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,RUSSIA-UKRAINE-WAR;STRIKE;UA;UKRAINE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250905034002-gaza-city-opswor,Op. Swords of Iron,#7b1fa2,Intense Israeli strikes near Gaza City,"Sep 5, 2025",18.64,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.47,Gaza City,,Intense Israeli strikes near Gaza City,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,GAZA-CITY;OP-SWORDS-OF-IRON;PS;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250905140003-venezuela-unk,Independent Actions,#546e7a,Trump orders shooting down any Venezuelan jets that approach US naval ships in…,"Sep 5, 2025",18.71,naval,TRUE,,,,,8.0,-66.0,Venezuela,,Trump orders shooting down any Venezuelan jets that approach US naval ships in threatening manner,,Naval Vessel,,,,Naval vessel,,0,0,0,0,,,,,,,,,,,,NAVAL;US;VE;VENEZUELA,teal,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250905172001-venezuela-unk,Independent Actions,#546e7a,CNN reports that Trump is weighing options for launching military strikes against…,"Sep 5, 2025",18.73,strike,TRUE,,,,,8.0,-66.0,Venezuela,,"CNN reports that Trump is weighing options for launching military strikes against drug cartels operating in Venezuela, including strikes inside the country.",,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,STRIKE;VE;VENEZUELA,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250907004003-israel-opswor,Op. Swords of Iron,#7b1fa2,Israel's foreign minister says the war in Gaza can end tomorrow if Hamas lays…,"Sep 7, 2025",18.93,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israel's foreign minister says the war in Gaza can end tomorrow if Hamas lays down its arms and releases hostages,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,HAMAS;IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250907050002-ramon-airpor-unk,Independent Actions,#546e7a,Drone launched from Yemen hits passenger terminal at Ramon Airport in Israel,"Sep 7, 2025",18.96,drone,TRUE,,,,,29.72,35.01,Ramon Airport,,Drone launched from Yemen hits passenger terminal at Ramon Airport in Israel,,UAV / Drone,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,DRONE;IL;ISRAEL;RAMON-AIRPORT,orange,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250907232002-israel-opswor,Op. Swords of Iron,#7b1fa2,Israel's defense minister says 'Today,"Sep 7, 2025",19.07,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,"Israel's defense minister says 'Today, a mighty hurricane will strike the skies over Gaza, and the rooftops of the terror towers will tremble'",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;OP-SWORDS-OF-IRON;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250908010003-jerusalem-unk,Independent Actions,#546e7a,Israeli media reports that four people have been killed in this morning's…,"Sep 8, 2025",19.08,strike,TRUE,,,,,31.78,35.22,Jerusalem,,Israeli media reports that four people have been killed in this morning's shooting attack in Jerusalem,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IL;JERUSALEM;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
