"created_at","full_text","categories","countries","operations"
"2025-06-17 17:10:03","Iran's Revolutionary Guards claims missiles have enabled them to establish control over Israeli airspace","military_operations","IL;IR",""
"2025-06-17 16:50:02","Israeli military is bombing refineries and oil depots near Tehran","military_operations","IL;IR",""
"2025-06-17 16:50:02","Israeli military has bombed an Iranian missile production facility","military_operations","IL;IR","12-Day War (IDF)"
"2025-06-17 16:30:03","Israeli military says it has begun a wave of attacks on Tehran","military_operations","IL;IR",""
"2025-06-17 16:20:04","Very large blasts in Tehran amid Israeli strikes","military_operations","IL;IR",""
"2025-06-17 15:50:02","Israeli military issues evacuation notice for part of Tehran","military_operations","IL;IR",""
"2025-06-17 15:30:03","Iran launches additional missiles","military_operations","IR",""
"2025-06-17 15:20:02","Blasts heard in Tehran","military_operations","IR",""
"2025-06-17 15:00:01","Blasts heard in northern and central Israel","military_operations","IL",""
"2025-06-17 15:00:01","Iran's missile launch toward Israel has ended","military_operations","IL;IR",""
"2025-06-17 14:50:03","Iran launches new wave of missiles at Israel","military_operations","IL;IR",""
"2025-06-17 14:50:03","France's president Macron says seeking Iranian regime change through military means 'would lead to chaos'","military_operations","IR",""
"2025-06-17 14:50:02","Iran launched around 20 missiles in latest wave, blasts heard in Tel Aviv area.","military_operations","IL;IR",""
"2025-06-17 14:20:02","CNN reports that President Trump is 'increasingly warm to using US military to strike in Iran'","military_operations","IR;US",""
"2025-06-17 14:00:02","Israeli media reports there are several indications that the US will soon launch strikes on Iran","military_operations","IL;IR","12-Day War (IDF)"
"2025-06-17 13:40:04","Should the United States launch strikes on Iranian nuclear facilities?","military_operations;nuclear","IR;US",""
"2025-06-17 13:30:02","Iranian officials told the New York Times that their country could start to place mines in the Strait of Hormuz if the US joined the war","military_operations","IR",""
"2025-06-17 13:20:04","The New York Times reports that Iran has prepared missiles for strikes on US bases if the US joins the war","military_operations","IR",""
"2025-06-17 13:10:02","CBS News reports that Trump is considering joining Israel on strikes of Iranian nuclear sites","military_operations;nuclear","IL;IR","12-Day War (IDF)"
"2025-06-17 04:40:02","Israel's defense minister says the military will attack 'significant targets' in Tehran today","military_operations","IL;IR",""
"2025-06-17 04:20:02","Israeli official says around half of Iran's ballistic missile launchers have been destroyed","military_operations","IL;IR",""
"2025-06-17 04:10:02","Massive blast in central Tehran","military_operations","IR",""
"2025-06-17 03:50:02","Wave of Israeli military strikes on western Iran","military_operations","IL;IR","12-Day War (IDF)"
"2025-06-17 03:40:03","Israel's foreign minister says that Iran was months away from building a nuclear weapon","military_operations;nuclear","IL;IR",""
"2025-06-17 03:10:02","Iranian military warns Israel of a new wave of 'fierce attacks' with 'new and advanced weapons'","military_operations","IL;IR",""
"2025-06-17 01:50:02","CNN reports that US intelligence assessments were that Iran was not actively pursuing a nuclear weapon and that 'it was also up to three years away from being able to produce and deliver one to a target of its choosing'","military_operations;nuclear","IR",""
"2025-06-17 01:50:02","Israeli military spokesperson says 'tonight was the least impactful night by the Iranian attacks since the beginning of this operation'","military_operations","IL;IR",""
"2025-06-17 01:20:02","Spain's foreign minister calls EU to impose arms embargo on Israel","military_operations","IL",""
"2025-06-17 00:30:02","President Trump says that Iran is 'very close to possessing a nuclear weapon'","military_operations;nuclear","IR",""
"2025-06-16 23:20:03","5 injured in Iran's latest missile attack on Israel","military_operations","IL;IR",""
"2025-06-16 22:50:02","New Iranian missile attack","military_operations","IR",""
"2025-06-16 22:30:03","Israeli media says that Iran has launched a total of 380 ballistic missiles so far","military_operations","IL;IR",""
"2025-06-16 20:40:03","G7 statement says that 'Iran can never have a nuclear weapon'","military_operations;nuclear","IR",""
"2025-06-16 19:30:03","Israel's ambassador to the US says that the 'Pager' operation against Hezbollah will be simple compared to a surprise attack against Iran this week","military_operations","IL;IR;LB","12-Day War (IDF)"
"2025-06-16 18:50:02","New missile launch from Iran","military_operations","IR",""
"2025-06-16 18:50:02","Iranian missile launches have been far smaller today relative to previous days","military_operations","IR",""
"2025-06-16 17:50:01","Israeli official says destroying Iranian nuclear program requires attacks on all of Iran's nuclear facilities, most importantly the Fordow nuclear facility.","military_operations;nuclear","IL;IR","Op. Midnight Hammer;12-Day War (IDF)"
"2025-06-16 17:40:04","Israel detects new missile launch from Iran","military_operations","IL;IR",""
"2025-06-16 17:40:04","Missile alerts across central Israel","military_operations","IL",""
"2025-06-16 17:40:03","Loud blasts heard in Tel Aviv","military_operations","IL",""
"2025-06-16 17:00:02","Massive explosion in Parchin, near Iran's capital of Tehran.","military_operations","IR",""
"2025-06-16 16:40:02","President Trump says that 'making America great again also means that Iran can never be allowed to have a nuclear weapon'","military_operations;nuclear","IR;US",""
"2025-06-16 16:30:04","Trump addresses Tucker Carlson regarding Iran having a nuclear weapon","military_operations;nuclear","IR",""
"2025-06-16 16:10:01","US Congressman writes 'Bombs away' on Trump's post advising the evacuation of Tehran","military_operations","IR",""
"2025-06-16 16:10:01","Loud blasts near Natanz nuclear facility","military_operations;nuclear","IR","Op. Midnight Hammer"
"2025-06-16 15:50:02","Loud blasts heard in Tehran","military_operations","IR",""
"2025-06-16 15:30:02","New Israeli strikes in Tehran","military_operations","IL;IR",""
"2025-06-16 15:00:02","Iranian Revolutionary Guards says they launched ballistic missiles at the base from where Israel targeted Iranian television headquarters.","military_operations","IL;IR",""
"2025-06-16 14:50:01","Iranian ballistic missile attack is over, with no known casualties.","military_operations;casualties_humanitarian","IR",""
"2025-06-16 14:40:02","Iranian attack seems limited to around only 10 ballistic missiles","military_operations","IR",""
"2025-06-16 14:30:03","NBC News reports that the US is accelerating the deployment of additional aircraft carrier group to the Middle East","military_operations","",""
"2025-06-16 14:30:03","Israel detects Iranian missile launch","military_operations","IL;IR",""
"2025-06-16 14:10:01","Trump says we 'are on our way to making sure that Iran does not have a nuclear weapon'","military_operations;nuclear","IR",""
"2025-06-16 14:00:02","Iran has told mediators it will only agree to talks if Israel stops its bombing campaign","military_operations","IL;IR",""
"2025-06-16 13:30:02","Iran's Revolutionary Guards says combined drone and missile attacks on Israel will continue until dawn","military_operations","IL;IR",""
"2025-06-16 13:20:04","Haifa refinery in northern Israel halts operations due to damage from Iranian missile attack yesterday","military_operations","IL;IR",""
"2025-06-16 13:10:02","Iranian media claims the military initiated a combined drone and missile attack, however there is no evidence of this so far.","military_operations","IR",""
"2025-06-16 12:50:03","Iran launches new wave of missiles at Israel","military_operations","IL;IR",""
"2025-06-16 12:50:03","Iranian media says new missile attack targets Tel Aviv and Haifa","military_operations","IL;IR",""
"2025-06-16 05:20:03","Netanyahu says Israel is on the way to destroying both the Iranian nuclear and missile threats","military_operations;nuclear","IL;IR",""
"2025-06-16 05:20:03","Netanyahu says that Israel's air force controls Tehran's airspace","military_operations","IL;IR",""
"2025-06-16 05:20:03","Israeli air force resumes strikes on targets in Iran","military_operations","IL;IR","12-Day War (IDF)"
"2025-06-16 02:30:02","Israeli military will be telling residents in parts of Tehran to evacuate their homes","military_operations","IL;IR",""
"2025-06-16 02:00:02","Israeli military says that the air force has established 'full aerial superiority' over Iran's capital Tehran","military_operations","IL;IR",""
"2025-06-16 02:00:02","Israeli military says the Air Force has destroyed a third of Iran's ballistic missile launchers","military_operations","IL;IR",""
"2025-06-15 23:00:03","Israel's defense minister says, after Iranian ballistic missile attack, that 'the residents of Tehran will pay the price, and soon'","military_operations","IL;IR",""
"2025-06-15 22:20:01","Death toll from latest Iranian ballistic missile attack rises to 5","military_operations;casualties_humanitarian","IR",""
"2025-06-15 22:00:02","Iran's president says his country has no intention of developing nuclear weapons","military_operations;nuclear","IR",""
"2025-06-15 21:30:02","Israeli military says it struck Quds Force centers in Tehran","military_operations","IL;IR",""
"2025-06-15 20:30:02","3 dead and 100 people injured in latest Iranian ballistic missile attack","military_operations","IR",""
"2025-06-15 20:00:02","100 people injured in latest Iranian ballistic missile attack","military_operations","IR",""
"2025-06-15 19:00:04","Fire near ammonia facility in Haifa after Iranian ballistic missile strike","military_operations","IR",""
"2025-06-15 18:40:04","Reports of Iranian ballistic missile strike on Haifa refinery in Israel","military_operations","IL;IR",""
"2025-06-15 18:20:05","Iran launches new wave of ballistic missile attacks","military_operations","IR",""
"2025-06-15 18:20:04","Sirens sound in parts of Israel amid incoming Iranian ballistic missile attack","military_operations","IL;IR",""
